Score,Flips left,Heads,Tails,Action,Reward
 56,110, 5, 0, 1, -5
 57,125, 0, 0, 3, 15
 57,120, 5, 0, 1, -5
 58,135, 0, 0, 3, 15
 58,130, 1, 4, 1, -5
 58,100, 0, 0, 2,-30
 58, 95, 2, 3, 1, -5
 58, 94, 2, 4, 0, -1
 59,109, 0, 0, 2, 15
 59,104, 5, 0, 1, -5
 59, 74, 0, 0, 3,-30
 59, 69, 5, 0, 1, -5
 60, 84, 0, 0, 3, 15
 60, 79, 3, 2, 1, -5
 60, 78, 4, 2, 0, -1
 60, 77, 5, 2, 0, -1
 60, 76, 6, 2, 0, -1
 60, 75, 6, 3, 0, -1
 60, 74, 7, 3, 0, -1
 60, 73, 7, 4, 0, -1
 60, 72, 8, 4, 0, -1
 60, 71, 9, 4, 0, -1
 60, 70,10, 4, 0, -1
 60, 40, 0, 0, 3,-30
 60, 39, 1, 0, 0, -1
 60, 38, 1, 1, 0, -1
 60, 37, 2, 1, 0, -1
 60, 36, 3, 1, 0, -1
 60, 35, 3, 2, 0, -1
 60, 34, 3, 3, 0, -1
 60, 33, 3, 4, 0, -1
 61, 48, 0, 0, 2, 15
 61, 47, 0, 1, 0, -1
 61, 46, 0, 2, 0, -1
 62, 61, 0, 0, 2, 15
 62, 56, 2, 3, 1, -5
 62, 55, 3, 3, 0, -1
 62, 54, 3, 4, 0, -1
 62, 24, 0, 0, 2,-30
 62, 23, 1, 0, 0, -1
 62, 22, 2, 0, 0, -1
 62, 21, 3, 0, 0, -1
 62, 20, 3, 1, 0, -1
 62, 19, 4, 1, 0, -1
 62, 18, 4, 2, 0, -1
 62, 17, 5, 2, 0, -1
 62, 16, 5, 3, 0, -1
 62, 15, 6, 3, 0, -1
 62, 14, 6, 4, 0, -1
 62, 13, 6, 5, 0, -1
 62, 12, 6, 6, 0, -1
 63, 27, 0, 0, 2, 15
 63, 26, 1, 0, 0, -1
 63, 25, 1, 1, 0, -1
 63, 24, 1, 2, 0, -1
 63, 23, 1, 3, 0, -1
 63, -7, 0, 0, 2,-30
  0, 95, 1, 4, 1, -5
  1,110, 0, 0, 2, 15
  1,105, 3, 2, 1, -5
  1,104, 4, 2, 0, -1
  1,103, 5, 2, 0, -1
  1,102, 6, 2, 0, -1
  1,101, 7, 2, 0, -1
  1, 71, 0, 0, 3,-30
  1, 66, 2, 3, 1, -5
  1, 65, 2, 4, 0, -1
  2, 80, 0, 0, 2, 15
  2, 75, 2, 3, 1, -5
  2, 74, 2, 4, 0, -1
  3, 89, 0, 0, 2, 15
  3, 84, 3, 2, 1, -5
  3, 83, 4, 2, 0, -1
  3, 82, 5, 2, 0, -1
  3, 81, 5, 3, 0, -1
  3, 80, 6, 3, 0, -1
  3, 79, 6, 4, 0, -1
  3, 78, 6, 5, 0, -1
  3, 77, 6, 6, 0, -1
  4, 92, 0, 0, 2, 15
  4, 87, 3, 2, 1, -5
  4, 86, 4, 2, 0, -1
  4, 85, 5, 2, 0, -1
  4, 84, 5, 3, 0, -1
  4, 83, 6, 3, 0, -1
  4, 82, 6, 4, 0, -1
  4, 81, 7, 4, 0, -1
  4, 80, 7, 5, 0, -1
  4, 79, 7, 6, 0, -1
  4, 78, 7, 7, 0, -1
  5, 93, 0, 0, 2, 15
  5, 88, 2, 3, 1, -5
  5, 87, 3, 3, 0, -1
  5, 86, 4, 3, 0, -1
  5, 85, 5, 3, 0, -1
  5, 84, 5, 4, 0, -1
  5, 83, 5, 5, 0, -1
  5, 82, 5, 6, 0, -1
  6, 97, 0, 0, 2, 15
  6, 92, 5, 0, 1, -5
  7,107, 0, 0, 3, 15
  7,102, 3, 2, 1, -5
  7,101, 3, 3, 0, -1
  7,100, 4, 3, 0, -1
  7, 99, 4, 4, 0, -1
  7, 98, 4, 5, 0, -1
  8,113, 0, 0, 2, 15
  8,108, 4, 1, 1, -5
  8,107, 5, 1, 0, -1
  9,122, 0, 0, 3, 15
  9,117, 1, 4, 1, -5
 10,132, 0, 0, 2, 15
 10,127, 3, 2, 1, -5
 10,126, 4, 2, 0, -1
 10,125, 4, 3, 0, -1
 10,124, 4, 4, 0, -1
 10,123, 4, 5, 0, -1
 11,138, 0, 0, 2, 15
 11,133, 3, 2, 1, -5
 11,132, 3, 3, 0, -1
 11,131, 3, 4, 0, -1
 12,146, 0, 0, 2, 15
 12,141, 5, 0, 1, -5
 13,156, 0, 0, 3, 15
 13,151, 2, 3, 1, -5
 13,150, 3, 3, 0, -1
 13,149, 4, 3, 0, -1
 13,148, 4, 4, 0, -1
 13,147, 5, 4, 0, -1
 13,146, 5, 5, 0, -1
 13,145, 6, 5, 0, -1
 13,144, 6, 6, 0, -1
 14,159, 0, 0, 2, 15
 14,154, 5, 0, 1, -5
 14,124, 0, 0, 3,-30
 14,119, 2, 3, 1, -5
 14,118, 3, 3, 0, -1
 14,117, 4, 3, 0, -1
 14,116, 4, 4, 0, -1
 14,115, 5, 4, 0, -1
 14,114, 6, 4, 0, -1
 14,113, 6, 5, 0, -1
 14,112, 7, 5, 0, -1
 14,111, 7, 6, 0, -1
 14,110, 8, 6, 0, -1
 14,109, 9, 6, 0, -1
 14,108,10, 6, 0, -1
 14,107,11, 6, 0, -1
 14,106,12, 6, 0, -1
 14,105,12, 7, 0, -1
 14,104,12, 8, 0, -1
 14,103,13, 8, 0, -1
 14,102,14, 8, 0, -1
 14,101,15, 8, 0, -1
 14,100,15, 9, 0, -1
 14, 99,16, 9, 0, -1
 14, 98,16,10, 0, -1
 14, 97,17,10, 0, -1
 14, 96,17,11, 0, -1
 14, 95,18,11, 0, -1
 14, 94,19,11, 0, -1
 14, 93,19,12, 0, -1
 14, 92,20,12, 0, -1
 14, 91,20,13, 0, -1
 14, 90,21,13, 0, -1
 14, 89,22,13, 0, -1
 14, 88,22,14, 0, -1
 14, 87,23,14, 0, -1
 14, 86,24,14, 0, -1
 14, 85,24,15, 0, -1
 14, 84,24,16, 0, -1
 14, 83,25,16, 0, -1
 14, 82,25,17, 0, -1
 14, 81,25,18, 0, -1
 15, 96, 0, 0, 2, 15
 15, 91, 3, 2, 1, -5
 15, 90, 4, 2, 0, -1
 15, 89, 5, 2, 0, -1
 15, 88, 6, 2, 0, -1
 15, 87, 7, 2, 0, -1
 15, 57, 0, 0, 3,-30
 15, 52, 2, 3, 1, -5
 15, 51, 2, 4, 0, -1
 16, 66, 0, 0, 2, 15
 16, 61, 4, 1, 1, -5
 16, 60, 5, 1, 0, -1
 16, 30, 0, 0, 3,-30
 16, 29, 0, 1, 0, -1
 16, 28, 0, 2, 0, -1
 16, -2, 0, 0, 2,-30
  0, 95, 2, 3, 1, -5
  0, 94, 3, 3, 0, -1
  0, 93, 4, 3, 0, -1
  0, 92, 5, 3, 0, -1
  0, 91, 5, 4, 0, -1
  0, 90, 6, 4, 0, -1
  0, 89, 7, 4, 0, -1
  0, 88, 8, 4, 0, -1
  0, 87, 8, 5, 0, -1
  0, 86, 8, 6, 0, -1
  0, 85, 9, 6, 0, -1
  0, 84, 9, 7, 0, -1
  0, 83, 9, 8, 0, -1
  1, 98, 0, 0, 2, 15
  1, 93, 5, 0, 1, -5
  1, 63, 0, 0, 3,-30
  1, 58, 1, 4, 1, -5
  2, 73, 0, 0, 2, 15
  2, 68, 5, 0, 1, -5
  2, 38, 0, 0, 3,-30
  2, 37, 1, 0, 0, -1
  2, 36, 1, 1, 0, -1
  2, 35, 2, 1, 0, -1
  2, 34, 3, 1, 0, -1
  2, 33, 4, 1, 0, -1
  2, 32, 5, 1, 0, -1
  2,  2, 0, 0, 3,-30
  2,  1, 1, 0, 0, -1
  2,  0, 2, 0, 0, -1
  3, 15, 0, 0, 3, 15
  3, 14, 0, 1, 0, -1
  3, 13, 1, 1, 0, -1
  3, 12, 2, 1, 0, -1
  3, 11, 3, 1, 0, -1
  3, 10, 4, 1, 0, -1
  3,  9, 5, 1, 0, -1
  4, 24, 0, 0, 3, 15
  4, 23, 0, 1, 0, -1
  4, 22, 0, 2, 0, -1
  5, 37, 0, 0, 2, 15
  5, 36, 1, 0, 0, -1
  5, 35, 2, 0, 0, -1
  5, 34, 3, 0, 0, -1
  5, 33, 4, 0, 0, -1
  6, 48, 0, 0, 3, 15
  6, 47, 1, 0, 0, -1
  6, 46, 1, 1, 0, -1
  6, 45, 1, 2, 0, -1
  6, 44, 2, 2, 0, -1
  6, 43, 3, 2, 0, -1
  6, 42, 4, 2, 0, -1
  6, 41, 4, 3, 0, -1
  6, 40, 5, 3, 0, -1
  6, 39, 6, 3, 0, -1
  6, 38, 7, 3, 0, -1
  6, 37, 8, 3, 0, -1
  6, 36, 8, 4, 0, -1
  6, 35, 8, 5, 0, -1
  6, 34, 8, 6, 0, -1
  6, 33, 9, 6, 0, -1
  6, 32, 9, 7, 0, -1
  6, 31, 9, 8, 0, -1
  6,  1, 0, 0, 2,-30
  6,  0, 1, 0, 0, -1
  7, 15, 0, 0, 3, 15
  7, 14, 0, 1, 0, -1
  7, 13, 1, 1, 0, -1
  7, 12, 2, 1, 0, -1
  7, 11, 2, 2, 0, -1
  7, 10, 3, 2, 0, -1
  7,  9, 4, 2, 0, -1
  7,  8, 5, 2, 0, -1
  7,  7, 6, 2, 0, -1
  7,  6, 7, 2, 0, -1
  8, 21, 0, 0, 3, 15
  8, 20, 1, 0, 0, -1
  8, 19, 2, 0, 0, -1
  8, 18, 3, 0, 0, -1
  8, 17, 4, 0, 0, -1
  9, 32, 0, 0, 3, 15
  9, 31, 0, 1, 0, -1
  9, 30, 0, 2, 0, -1
 10, 45, 0, 0, 2, 15
 10, 44, 1, 0, 0, -1
 10, 43, 1, 1, 0, -1
 10, 42, 1, 2, 0, -1
 10, 41, 1, 3, 0, -1
 11, 56, 0, 0, 2, 15
 11, 51, 1, 4, 1, -5
 12, 66, 0, 0, 2, 15
 12, 61, 3, 2, 1, -5
 12, 60, 4, 2, 0, -1
 12, 59, 4, 3, 0, -1
 12, 58, 4, 4, 0, -1
 12, 57, 5, 4, 0, -1
 12, 56, 6, 4, 0, -1
 12, 55, 7, 4, 0, -1
 12, 54, 8, 4, 0, -1
 12, 53, 8, 5, 0, -1
 12, 52, 9, 5, 0, -1
 12, 51, 9, 6, 0, -1
 12, 50,10, 6, 0, -1
 12, 49,10, 7, 0, -1
 12, 48,11, 7, 0, -1
 12, 47,12, 7, 0, -1
 12, 46,13, 7, 0, -1
 12, 45,13, 8, 0, -1
 12, 44,13, 9, 0, -1
 12, 43,14, 9, 0, -1
 12, 42,15, 9, 0, -1
 12, 41,16, 9, 0, -1
 12, 40,17, 9, 0, -1
 12, 39,17,10, 0, -1
 12, 38,18,10, 0, -1
 12, 37,19,10, 0, -1
 12, 36,19,11, 0, -1
 12, 35,20,11, 0, -1
 12, 34,21,11, 0, -1
 13, 49, 0, 0, 3, 15
 13, 48, 1, 0, 0, -1
 13, 47, 2, 0, 0, -1
 13, 46, 3, 0, 0, -1
 13, 45, 4, 0, 0, -1
 14, 60, 0, 0, 3, 15
 14, 55, 5, 0, 1, -5
 15, 70, 0, 0, 3, 15
 15, 65, 3, 2, 1, -5
 15, 64, 3, 3, 0, -1
 15, 63, 4, 3, 0, -1
 15, 62, 4, 4, 0, -1
 15, 61, 5, 4, 0, -1
 15, 60, 5, 5, 0, -1
 15, 59, 6, 5, 0, -1
 15, 58, 7, 5, 0, -1
 15, 57, 8, 5, 0, -1
 15, 56, 8, 6, 0, -1
 15, 55, 8, 7, 0, -1
 16, 70, 0, 0, 2, 15
 16, 65, 3, 2, 1, -5
 16, 64, 4, 2, 0, -1
 16, 63, 4, 3, 0, -1
 16, 62, 5, 3, 0, -1
 16, 61, 5, 4, 0, -1
 16, 60, 5, 5, 0, -1
 16, 59, 6, 5, 0, -1
 16, 58, 6, 6, 0, -1
 17, 73, 0, 0, 2, 15
 17, 68, 3, 2, 1, -5
 17, 67, 3, 3, 0, -1
 17, 66, 4, 3, 0, -1
 17, 65, 4, 4, 0, -1
 17, 64, 5, 4, 0, -1
 17, 63, 5, 5, 0, -1
 17, 62, 5, 6, 0, -1
 18, 77, 0, 0, 2, 15
 18, 72, 3, 2, 1, -5
 18, 71, 4, 2, 0, -1
 18, 70, 5, 2, 0, -1
 18, 69, 5, 3, 0, -1
 18, 68, 5, 4, 0, -1
 18, 67, 6, 4, 0, -1
 18, 66, 7, 4, 0, -1
 18, 65, 8, 4, 0, -1
 18, 64, 9, 4, 0, -1
 18, 63, 9, 5, 0, -1
 18, 62,10, 5, 0, -1
 18, 61,10, 6, 0, -1
 18, 60,11, 6, 0, -1
 18, 59,11, 7, 0, -1
 18, 58,11, 8, 0, -1
 18, 57,12, 8, 0, -1
 18, 56,13, 8, 0, -1
 18, 55,14, 8, 0, -1
 18, 54,14, 9, 0, -1
 18, 53,14,10, 0, -1
 18, 52,14,11, 0, -1
 19, 67, 0, 0, 2, 15
 19, 62, 3, 2, 1, -5
 19, 61, 4, 2, 0, -1
 19, 60, 4, 3, 0, -1
 19, 59, 4, 4, 0, -1
 19, 58, 4, 5, 0, -1
 20, 73, 0, 0, 2, 15
 20, 68, 2, 3, 1, -5
 20, 67, 2, 4, 0, -1
 21, 82, 0, 0, 2, 15
 21, 77, 4, 1, 1, -5
 21, 76, 4, 2, 0, -1
 21, 75, 5, 2, 0, -1
 21, 74, 5, 3, 0, -1
 21, 73, 6, 3, 0, -1
 21, 72, 7, 3, 0, -1
 21, 71, 8, 3, 0, -1
 21, 70, 9, 3, 0, -1
 22, 85, 0, 0, 3, 15
 22, 80, 5, 0, 1, -5
 23, 95, 0, 0, 3, 15
 23, 90, 2, 3, 1, -5
 23, 89, 2, 4, 0, -1
 24,104, 0, 0, 2, 15
 24, 99, 5, 0, 1, -5
 25,114, 0, 0, 3, 15
 25,109, 5, 0, 1, -5
 26,124, 0, 0, 3, 15
 26,119, 5, 0, 1, -5
 26, 89, 0, 0, 3,-30
 26, 84, 5, 0, 1, -5
 27, 99, 0, 0, 3, 15
 27, 94, 3, 2, 1, -5
 27, 93, 4, 2, 0, -1
 27, 92, 4, 3, 0, -1
 27, 91, 4, 4, 0, -1
 27, 90, 5, 4, 0, -1
 27, 89, 6, 4, 0, -1
 27, 88, 7, 4, 0, -1
 27, 87, 8, 4, 0, -1
 27, 86, 9, 4, 0, -1
 27, 85,10, 4, 0, -1
 27, 55, 0, 0, 3,-30
 27, 50, 5, 0, 1, -5
 28, 65, 0, 0, 3, 15
 28, 60, 4, 1, 1, -5
 28, 59, 5, 1, 0, -1
 29, 74, 0, 0, 3, 15
 29, 69, 5, 0, 1, -5
 30, 84, 0, 0, 3, 15
 30, 79, 2, 3, 1, -5
 30, 78, 2, 4, 0, -1
 31, 93, 0, 0, 2, 15
 31, 88, 3, 2, 1, -5
 31, 87, 4, 2, 0, -1
 31, 86, 5, 2, 0, -1
 31, 85, 6, 2, 0, -1
 31, 84, 7, 2, 0, -1
 32, 99, 0, 0, 3, 15
 32, 94, 3, 2, 1, -5
 32, 93, 3, 3, 0, -1
 32, 92, 4, 3, 0, -1
 32, 91, 5, 3, 0, -1
 32, 90, 5, 4, 0, -1
 32, 89, 5, 5, 0, -1
 32, 88, 6, 5, 0, -1
 32, 87, 6, 6, 0, -1
 32, 57, 0, 0, 2,-30
 32, 52, 4, 1, 1, -5
 32, 51, 5, 1, 0, -1
 33, 66, 0, 0, 3, 15
 33, 61, 3, 2, 1, -5
 33, 60, 4, 2, 0, -1
 33, 59, 5, 2, 0, -1
 33, 58, 5, 3, 0, -1
 33, 57, 5, 4, 0, -1
 33, 56, 5, 5, 0, -1
 33, 55, 6, 5, 0, -1
 33, 54, 7, 5, 0, -1
 33, 53, 7, 6, 0, -1
 33, 52, 8, 6, 0, -1
 33, 51, 9, 6, 0, -1
 33, 50,10, 6, 0, -1
 33, 49,11, 6, 0, -1
 33, 48,11, 7, 0, -1
 33, 47,12, 7, 0, -1
 33, 46,12, 8, 0, -1
 33, 45,12, 9, 0, -1
 33, 44,12,10, 0, -1
 34, 59, 0, 0, 2, 15
 34, 54, 3, 2, 1, -5
 34, 53, 3, 3, 0, -1
 34, 52, 4, 3, 0, -1
 34, 51, 4, 4, 0, -1
 34, 50, 5, 4, 0, -1
 34, 49, 6, 4, 0, -1
 34, 48, 7, 4, 0, -1
 34, 47, 8, 4, 0, -1
 34, 46, 8, 5, 0, -1
 34, 45, 8, 6, 0, -1
 34, 44, 9, 6, 0, -1
 34, 43, 9, 7, 0, -1
 34, 42,10, 7, 0, -1
 34, 41,11, 7, 0, -1
 34, 40,12, 7, 0, -1
 34, 39,13, 7, 0, -1
 34, 38,13, 8, 0, -1
 34, 37,14, 8, 0, -1
 34, 36,15, 8, 0, -1
 34, 35,16, 8, 0, -1
 34, 34,16, 9, 0, -1
 34, 33,16,10, 0, -1
 34, 32,17,10, 0, -1
 34, 31,17,11, 0, -1
 34, 30,17,12, 0, -1
 34, 29,18,12, 0, -1
 34, 28,18,13, 0, -1
 34, 27,18,14, 0, -1
 35, 42, 0, 0, 2, 15
 35, 41, 1, 0, 0, -1
 35, 40, 2, 0, 0, -1
 35, 39, 2, 1, 0, -1
 35, 38, 2, 2, 0, -1
 35, 37, 2, 3, 0, -1
 35, 36, 2, 4, 0, -1
 36, 51, 0, 0, 2, 15
 36, 46, 2, 3, 1, -5
 36, 45, 3, 3, 0, -1
 36, 44, 4, 3, 0, -1
 36, 43, 4, 4, 0, -1
 36, 42, 4, 5, 0, -1
 37, 57, 0, 0, 2, 15
 37, 52, 2, 3, 1, -5
 37, 51, 3, 3, 0, -1
 37, 50, 3, 4, 0, -1
 38, 65, 0, 0, 2, 15
 38, 60, 3, 2, 1, -5
 38, 59, 4, 2, 0, -1
 38, 58, 5, 2, 0, -1
 38, 57, 6, 2, 0, -1
 38, 56, 6, 3, 0, -1
 38, 55, 7, 3, 0, -1
 38, 54, 8, 3, 0, -1
 38, 53, 9, 3, 0, -1
 39, 68, 0, 0, 3, 15
 39, 63, 4, 1, 1, -5
 39, 62, 5, 1, 0, -1
 40, 77, 0, 0, 3, 15
 40, 72, 2, 3, 1, -5
 40, 71, 2, 4, 0, -1
 41, 86, 0, 0, 2, 15
 41, 81, 5, 0, 1, -5
 41, 51, 0, 0, 3,-30
 41, 46, 2, 3, 1, -5
 41, 45, 3, 3, 0, -1
 41, 44, 4, 3, 0, -1
 41, 43, 4, 4, 0, -1
 41, 42, 4, 5, 0, -1
 42, 57, 0, 0, 2, 15
 42, 52, 3, 2, 1, -5
 42, 51, 3, 3, 0, -1
 42, 50, 4, 3, 0, -1
 42, 49, 5, 3, 0, -1
 42, 48, 5, 4, 0, -1
 42, 47, 6, 4, 0, -1
 42, 46, 7, 4, 0, -1
 42, 45, 8, 4, 0, -1
 42, 44, 8, 5, 0, -1
 42, 43, 8, 6, 0, -1
 42, 42, 9, 6, 0, -1
 42, 41, 9, 7, 0, -1
 42, 40, 9, 8, 0, -1
 43, 55, 0, 0, 2, 15
 43, 50, 5, 0, 1, -5
 44, 65, 0, 0, 3, 15
 44, 60, 1, 4, 1, -5
 45, 75, 0, 0, 2, 15
 45, 70, 4, 1, 1, -5
 45, 69, 5, 1, 0, -1
 45, 39, 0, 0, 3,-30
 45, 38, 1, 0, 0, -1
 45, 37, 2, 0, 0, -1
 45, 36, 3, 0, 0, -1
 45, 35, 3, 1, 0, -1
 45, 34, 4, 1, 0, -1
 45, 33, 4, 2, 0, -1
 45, 32, 5, 2, 0, -1
 45, 31, 5, 3, 0, -1
 45, 30, 6, 3, 0, -1
 45, 29, 6, 4, 0, -1
 45, 28, 7, 4, 0, -1
 45, 27, 8, 4, 0, -1
 45, 26, 8, 5, 0, -1
 45, 25, 9, 5, 0, -1
 45, 24, 9, 6, 0, -1
 45, 23,10, 6, 0, -1
 45, 22,10, 7, 0, -1
 45, 21,11, 7, 0, -1
 45, 20,12, 7, 0, -1
 45, 19,13, 7, 0, -1
 45, 18,14, 7, 0, -1
 45, 17,15, 7, 0, -1
 45,-13, 0, 0, 3,-30
  0, 95, 4, 1, 1, -5
  0, 94, 5, 1, 0, -1
  1,109, 0, 0, 3, 15
  1,104, 5, 0, 1, -5
  2,119, 0, 0, 3, 15
  2,114, 2, 3, 1, -5
  2,113, 2, 4, 0, -1
  2, 83, 0, 0, 2,-30
  2, 78, 3, 2, 1, -5
  2, 77, 3, 3, 0, -1
  2, 76, 4, 3, 0, -1
  2, 75, 5, 3, 0, -1
  2, 74, 6, 3, 0, -1
  2, 73, 7, 3, 0, -1
  2, 72, 8, 3, 0, -1
  2, 71, 8, 4, 0, -1
  2, 70, 9, 4, 0, -1
  2, 69,10, 4, 0, -1
  3, 84, 0, 0, 3, 15
  3, 79, 2, 3, 1, -5
  3, 78, 2, 4, 0, -1
  4, 93, 0, 0, 2, 15
  4, 88, 3, 2, 1, -5
  4, 87, 4, 2, 0, -1
  4, 86, 4, 3, 0, -1
  4, 85, 4, 4, 0, -1
  4, 84, 5, 4, 0, -1
  4, 83, 6, 4, 0, -1
  4, 82, 6, 5, 0, -1
  4, 81, 6, 6, 0, -1
  5, 96, 0, 0, 2, 15
  5, 91, 2, 3, 1, -5
  5, 90, 3, 3, 0, -1
  5, 89, 3, 4, 0, -1
  5, 59, 0, 0, 2,-30
  5, 54, 2, 3, 1, -5
  5, 53, 3, 3, 0, -1
  5, 52, 4, 3, 0, -1
  5, 51, 4, 4, 0, -1
  5, 50, 5, 4, 0, -1
  5, 49, 6, 4, 0, -1
  5, 48, 7, 4, 0, -1
  5, 47, 7, 5, 0, -1
  5, 46, 7, 6, 0, -1
  5, 45, 8, 6, 0, -1
  5, 44, 9, 6, 0, -1
  5, 43,10, 6, 0, -1
  5, 42,10, 7, 0, -1
  5, 41,11, 7, 0, -1
  5, 40,11, 8, 0, -1
  5, 39,12, 8, 0, -1
  5, 38,12, 9, 0, -1
  5, 37,13, 9, 0, -1
  5, 36,14, 9, 0, -1
  5, 35,14,10, 0, -1
  5, 34,15,10, 0, -1
  5, 33,15,11, 0, -1
  5, 32,16,11, 0, -1
  5, 31,16,12, 0, -1
  6, 46, 0, 0, 2, 15
  6, 45, 1, 0, 0, -1
  6, 44, 2, 0, 0, -1
  6, 43, 3, 0, 0, -1
  6, 42, 4, 0, 0, -1
  7, 57, 0, 0, 3, 15
  7, 52, 1, 4, 1, -5
  8, 67, 0, 0, 2, 15
  8, 62, 4, 1, 1, -5
  8, 61, 5, 1, 0, -1
  9, 76, 0, 0, 3, 15
  9, 71, 4, 1, 1, -5
  9, 70, 5, 1, 0, -1
 10, 85, 0, 0, 3, 15
 10, 80, 5, 0, 1, -5
 11, 95, 0, 0, 3, 15
 11, 90, 4, 1, 1, -5
 11, 89, 5, 1, 0, -1
 11, 59, 0, 0, 3,-30
 11, 54, 5, 0, 1, -5
 12, 69, 0, 0, 3, 15
 12, 64, 4, 1, 1, -5
 12, 63, 4, 2, 0, -1
 12, 62, 5, 2, 0, -1
 12, 61, 6, 2, 0, -1
 12, 60, 6, 3, 0, -1
 12, 59, 7, 3, 0, -1
 12, 58, 8, 3, 0, -1
 12, 57, 9, 3, 0, -1
 13, 72, 0, 0, 3, 15
 13, 67, 1, 4, 1, -5
 14, 82, 0, 0, 2, 15
 14, 77, 1, 4, 1, -5
 14, 47, 0, 0, 2,-30
 14, 46, 1, 0, 0, -1
 14, 45, 2, 0, 0, -1
 14, 44, 2, 1, 0, -1
 14, 43, 3, 1, 0, -1
 14, 42, 3, 2, 0, -1
 14, 41, 4, 2, 0, -1
 14, 40, 4, 3, 0, -1
 14, 39, 4, 4, 0, -1
 14, 38, 4, 5, 0, -1
 15, 53, 0, 0, 2, 15
 15, 48, 2, 3, 1, -5
 15, 47, 2, 4, 0, -1
 16, 62, 0, 0, 2, 15
 16, 57, 4, 1, 1, -5
 16, 56, 4, 2, 0, -1
 16, 55, 4, 3, 0, -1
 16, 54, 5, 3, 0, -1
 16, 53, 6, 3, 0, -1
 16, 52, 7, 3, 0, -1
 16, 51, 7, 4, 0, -1
 16, 50, 7, 5, 0, -1
 16, 49, 8, 5, 0, -1
 16, 48, 9, 5, 0, -1
 16, 47,10, 5, 0, -1
 16, 46,11, 5, 0, -1
 16, 45,12, 5, 0, -1
 17, 60, 0, 0, 3, 15
 17, 55, 5, 0, 1, -5
 18, 70, 0, 0, 3, 15
 18, 65, 3, 2, 1, -5
 18, 64, 4, 2, 0, -1
 18, 63, 4, 3, 0, -1
 18, 62, 5, 3, 0, -1
 18, 61, 5, 4, 0, -1
 18, 60, 6, 4, 0, -1
 18, 59, 6, 5, 0, -1
 18, 58, 6, 6, 0, -1
 19, 73, 0, 0, 2, 15
 19, 68, 2, 3, 1, -5
 19, 67, 2, 4, 0, -1
 19, 37, 0, 0, 2,-30
 19, 36, 0, 1, 0, -1
 19, 35, 0, 2, 0, -1
 20, 50, 0, 0, 2, 15
 20, 49, 1, 0, 0, -1
 20, 48, 1, 1, 0, -1
 20, 47, 1, 2, 0, -1
 20, 46, 1, 3, 0, -1
 21, 61, 0, 0, 2, 15
 21, 56, 4, 1, 1, -5
 21, 55, 5, 1, 0, -1
 21, 25, 0, 0, 3,-30
 21, 24, 1, 0, 0, -1
 21, 23, 2, 0, 0, -1
 21, 22, 2, 1, 0, -1
 21, 21, 3, 1, 0, -1
 21, 20, 4, 1, 0, -1
 21, 19, 5, 1, 0, -1
 22, 34, 0, 0, 3, 15
 22, 33, 0, 1, 0, -1
 22, 32, 0, 2, 0, -1
 23, 47, 0, 0, 2, 15
 23, 46, 1, 0, 0, -1
 23, 45, 2, 0, 0, -1
 23, 44, 3, 0, 0, -1
 23, 43, 4, 0, 0, -1
 24, 58, 0, 0, 3, 15
 24, 53, 2, 3, 1, -5
 24, 52, 3, 3, 0, -1
 24, 51, 4, 3, 0, -1
 24, 50, 4, 4, 0, -1
 24, 49, 5, 4, 0, -1
 24, 48, 6, 4, 0, -1
 24, 47, 7, 4, 0, -1
 24, 46, 7, 5, 0, -1
 24, 45, 7, 6, 0, -1
 24, 44, 7, 7, 0, -1
 24, 14, 0, 0, 2,-30
 24, 13, 0, 1, 0, -1
 24, 12, 1, 1, 0, -1
 24, 11, 2, 1, 0, -1
 24, 10, 2, 2, 0, -1
 24,  9, 3, 2, 0, -1
 24,  8, 4, 2, 0, -1
 24,  7, 4, 3, 0, -1
 24,  6, 5, 3, 0, -1
 24,  5, 5, 4, 0, -1
 24,  4, 5, 5, 0, -1
 24,  3, 6, 5, 0, -1
 24,  2, 6, 6, 0, -1
 25, 17, 0, 0, 2, 15
 25, 16, 1, 0, 0, -1
 25, 15, 1, 1, 0, -1
 25, 14, 1, 2, 0, -1
 25, 13, 2, 2, 0, -1
 25, 12, 2, 3, 0, -1
 25, 11, 3, 3, 0, -1
 25, 10, 3, 4, 0, -1
 26, 25, 0, 0, 2, 15
 26, 24, 0, 1, 0, -1
 26, 23, 1, 1, 0, -1
 26, 22, 2, 1, 0, -1
 26, 21, 2, 2, 0, -1
 26, 20, 3, 2, 0, -1
 26, 19, 3, 3, 0, -1
 26, 18, 4, 3, 0, -1
 26, 17, 5, 3, 0, -1
 26, 16, 5, 4, 0, -1
 26, 15, 5, 5, 0, -1
 26, 14, 6, 5, 0, -1
 26, 13, 6, 6, 0, -1
 26,-17, 0, 0, 2,-30
  0, 95, 4, 1, 1, -5
  0, 94, 5, 1, 0, -1
  1,109, 0, 0, 3, 15
  1,104, 4, 1, 1, -5
  1,103, 4, 2, 0, -1
  1,102, 5, 2, 0, -1
  1,101, 5, 3, 0, -1
  1,100, 6, 3, 0, -1
  1, 99, 7, 3, 0, -1
  1, 98, 7, 4, 0, -1
  1, 97, 8, 4, 0, -1
  1, 96, 8, 5, 0, -1
  1, 95, 9, 5, 0, -1
  1, 94, 9, 6, 0, -1
  1, 93,10, 6, 0, -1
